"employee_id","department","job_level","employment_type","city","hire_date","last_review_date","salary","bonus_pct","performance_score","overtime_hours","training_hours","satisfaction_score","manager","attrition","employment_status"
"EMP00808","Operations","L1","Intern","Andijan","03/08/2023","2024-02-26","146,013.30","0.19","2.43","9","73","3.74","Nodira Usmanova","Yes","Resigned"
"EMP00809","sales ","L2","Full-time","Andijan","22/11/2017","2020-10-30","90,354.75","0.16","3.5","0","67","2.34","Timur Akramov","NO","Active"
"EMP00810","sales ","L3","Intern","Nukus","24/04/2021","2024-01-10",,"0.19","3.91","23","26","4.51",,"Yes","On Leave"
"EMP00811","HR","L3","Full-time","Samarkand","06/12/2017","2019-02-25","147,465.75","0.04","2.44","23","67","1.91","Timur Akramov","NO","active"
"EMP00812","Sales","L4","Full-time",,"19/08/2020","2022-06-11","$67,864.96","0.12","3.81","0","56","4.68","Rustam Mamatov","NO","Resigned"
"EMP00813","Marketing","Manager","Contract","Bukhara","26/08/2018","2019-07-18","117,588.44","0.02","2.58","3","22","3.32","Timur Akramov","NO","On Leave"
"EMP00814","HR","L1","Intern","Nukus","07/11/2021","2022-06-15","54,827.55","0.16","3.3","27","8","3.67","Timur Akramov","No","Resigned"
"EMP00815","sales ","L2","Contract","Bukhara","08/03/2017","2018-11-06","99,848.27","0.14","4.78","33","11","2.47","Aziz Khan","yes","active"
"EMP00816","Sales","L3","Contract","Fergana","23/12/2020","2023-05-06","138,576.80","0.11","3.83","6","59","2.3","Sara Lee","Yes","On Leave"
"EMP00817","Human Resources","Senior Analyst","Intern","Andijan","04/06/2024","2027-08-28","125,434.41","0.06","3.41","42","10","2.43","Sara Lee","no","Resigned"
"EMP00818","Sales","L1","Part-time","Fergana","13/07/2020","2022-03-10","133,615.59","0.07","4.76","4","34","4.49","Rustam Mamatov","Yes","active"
"EMP00819","sales ","Manager","Full-time","Nukus","11/05/2019","2020-05-21"," 88,273.32 ","0.14",,"22","44","2.57","Timur Akramov","Yes","Active"
"EMP00820","Operations","L4","Part-time","Bukhara","15/10/2018","2020-05-29","144,844.92","0.04","2.38","12","11","3.43","Rustam Mamatov","No","On Leave"
"EMP00821","Customer Success","L4","Intern","Andijan","02/03/2025","2025-09-10","59,792.40","0.02","4.27","32","74","3.88","Rustam Mamatov","no","On Leave"
"EMP00822","Operations","Manager","Full-time","Andijan","11/05/2016","2017-10-05","62,784.03","0.05","3.11","7","73","4.89","Timur Akramov","yes","On Leave"
"EMP00823","Finance","L4","Contract","Tashkent","20/02/2021","2023-07-26","72,328.09","0.09","3.6","14","35","2.31","Sara Lee","Yes","On Leave"
"EMP00824","IT","L2","Intern","Samarkand","25/07/2021","2023-09-26","105,402.51","0.04","3.6","22","5","4.07","Rustam Mamatov","yes","On Leave"
"EMP00825","Sales","L1","Full-time","Bukhara","08/01/2025","2026-11-22","$ 45,180.02","0.07","2.22","45","73","4.52","Nodira Usmanova","No","active"
"EMP00826","IT","L4","Part-time","Bukhara","28/06/2022","2024-12-22","$55,428.20","0.15","4.09","40","18","2.96","Nodira Usmanova","Yes","active"
"EMP00827","Marketing","L3","Intern","Samarkand","09/02/2023","2024-04-10","103,688.96","0.03","4.57","23","19","1.96","Farida Karim","NO","active"
"EMP00828","sales ","Manager","Part-time","Nukus","22/09/2024","2026-10-23","130,009.25","0.05","2.78","16","51","3.93",,"Yes","Resigned"
"EMP00829","IT","L2","Contract","Samarkand","04/11/2022","2024-10-19","72,088.00","0.17","2.09","19","41","3.33","Timur Akramov","Yes","active"
"EMP00830","Human Resources","Senior Analyst","Contract","Nukus","27/07/2016","2019-03-28","45,539.79","0.13","2.62","3","17","4.96","Timur Akramov","no","On Leave"
"EMP00831","Customer Success","Manager","Contract","Andijan","18/12/2017","2020-07-11","141,992.83","0.19","3.18","30","54","3.79","Nodira Usmanova","NO","active"
"EMP00832","Customer Success","L2","Intern","Nukus","17/03/2023","2024-03-09","42,668.53","0.02","2.8","12","6","4.44","Aziz Khan","no","Active"
"EMP00833","HR","L2","Intern","Nukus","18/04/2022","2025-04-18","70,095.47","0.09","3.08","27","14","4.41","Nodira Usmanova","NO","active"
"EMP00834","Customer Success","L2","Full-time","Andijan","12/12/2024","2027-10-23","140,256.73","0.09","2.71","39","50","3.65","Nodira Usmanova","NO","On Leave"
"EMP00835","Human Resources","Senior Analyst","Intern","Bukhara","20/12/2023","2026-06-24","74,200.09","0.1","3.6","23","10","3.92","Nodira Usmanova","No","Active"
"EMP00836","Sales","L2","Full-time","Andijan","21/04/2025","2028-02-20","74,410.22","0.05","2.71","44","65","2.88","Aziz Khan","no","On Leave"
"EMP00837"," hr ","Manager","Part-time","Bukhara","26/12/2016","2020-03-17",,"0.07","4.12","21","49","2.48","Timur Akramov","no","Active"
"EMP00838","sales ","Senior Analyst","Intern","Samarkand","10/12/2018","2019-09-26","40,545.83","0.13","3","20","74","2.96","Aziz Khan","no","Active"
"EMP00839","Customer Success","L3","Full-time","Andijan","15/11/2018","2020-01-18","28,946.17","0.02","3.72","29","42","2.92","Nodira Usmanova","no","On Leave"
"EMP00840","Sales","L4","Contract","Bukhara","20/01/2024","2026-02-01","$128,302.29","0.2","3.85","37","66","2.27","Timur Akramov","No","Resigned"
"EMP00841","Finance","L2","Part-time","Bukhara","09/01/2025","2026-06-11","140,922.35","0.09","2.01","1","31","1.07","Farida Karim","no","active"
"EMP00842","IT","L4","Part-time","Fergana","29/10/2018","2021-01-08","43,493.86","0.02","4.37","22","76","2.07","Timur Akramov","Yes","On Leave"
"EMP00843","Operations","Manager","Full-time","Nukus","25/09/2023","2025-07-14","135,035.32","0.03","3.09","15","40","1.44","Nodira Usmanova","Yes","active"
"EMP00844","HR","L4","Full-time","Samarkand","07/05/2022","2025-03-06","88,406.02","0.17","3.87","21","24","1.98","Aziz Khan","Yes","Active"
"EMP00845","Human Resources","L2","Intern","Tashkent","29/11/2016","2020-02-11","65,177.90","0.16","4.42","6","60","2.85","Nodira Usmanova","No","Active"
"EMP00846","Finance","Manager","Full-time","Fergana","13/05/2018","2021-03-24","36,188.79","0.02","3.92","17","51","3.55",,,"active"
"EMP00847","sales ","L2","Contract","Fergana","02/11/2024","2026-07-03","41,160.95","0.08","4.45","15","43","1.18","Nodira Usmanova","Yes","Resigned"
"EMP00848","Finance","L2","Part-time","Samarkand","23/12/2022","2024-08-31","94,082.82","0.12","2.71","5","26","4.47","Farida Karim","Yes","On Leave"
"EMP00849","Human Resources","L2","Part-time","Bukhara","03/08/2018","2021-07-22","92,561.57","0.13","2.15","25","36","2.79","Sara Lee","Yes","active"
"EMP00850","Marketing","L4","Full-time","Tashkent","17/07/2016","2017-04-06","143,771.54","0.14","2.13","42","62","4.27","Rustam Mamatov","Yes","Resigned"
"EMP00851","HR","L1","Contract","Nukus","17/03/2022","2023-01-31","71,389.44","0.05","4.91","19","31","4.21","Timur Akramov","yes","Resigned"
"EMP00852","Customer Success","L1","Full-time","Andijan","15/01/2016","2019-02-13","78,370.33","0.16","3.27","16","14","1.69","Timur Akramov","no","active"
"EMP00853","sales ","Senior Analyst","Part-time","Tashkent","05/10/2020","2022-08-10","102,563.51","0.2","2.37","27","43","4.29","Rustam Mamatov","no","Active"
"EMP00854","HR","Senior Analyst","Intern","Bukhara","16/10/2019","2021-12-18","$116,904.10","0.18","4.85","30","60","2.43","Rustam Mamatov","yes","Resigned"
"EMP00855","IT","Senior Analyst","Intern","Samarkand","05/07/2020","2021-01-31","120,138.99","0.07","2.3","21","73","4.72","Sara Lee","No","On Leave"
"EMP00856","sales ","Senior Analyst","Contract","Bukhara","09/12/2019","2023-01-19","66,565.27","0.04","3.75","26","8","3.37","Farida Karim","no","Active"
"EMP00857","HR","L1","Contract","Tashkent","16/11/2024","2025-10-24","40,030.05","0.08","3.66","14","17","1.97","Farida Karim","yes","Active"
"EMP00858","Human Resources","L2","Intern","Tashkent","07/07/2024","2025-05-01","$ 91,340.71","0.15",,"13","3","4.27","Sara Lee","yes","Resigned"
"EMP00859","Customer Success","L4","Intern","Fergana","19/12/2018","2020-12-09","137,166.49","0.01","2.76","0","28","3.07","Nodira Usmanova","yes","On Leave"
"EMP00860","IT","L4","Intern","Tashkent","18/02/2019","2021-11-24","76,592.87","0.05","2.65","15","73","2.69","Aziz Khan","yes","Active"
"EMP00861","Operations","Senior Analyst","Contract","Bukhara","19/06/2022","2025-06-16"," 80,628.43 ","0.13","2.93","11","6","1.28","Sara Lee","no","Resigned"
"EMP00862","sales ","Senior Analyst","Full-time","Bukhara","20/09/2018","2019-12-27","132,900.06","0.12","3.01","37","19","2.18","Nodira Usmanova","NO","On Leave"
"EMP00863","sales ","L2","Part-time","Tashkent","29/01/2019","2021-06-25","40,866.42","0","4.63","2","79","1.6","Aziz Khan","No","On Leave"
"EMP00864","HR","L1","Contract","Nukus","26/07/2024","2027-04-26",,"0.18","4.92","39","22","2.21",,"yes","Resigned"
"EMP00865","Operations","Senior Analyst","Part-time","Andijan","15/08/2019","2021-12-26","31,350.92","0.02","2.3","19","16","2.05","Rustam Mamatov","Yes","Resigned"
"EMP00866","Operations","Senior Analyst","Part-time","Bukhara","17/09/2016","2018-02-16","61,282.42","0.07","3.81","44","62","4.05","Aziz Khan","No","Active"
"EMP00867","sales ","L4","Part-time","Tashkent","24/06/2017","2020-09-27","37,915.24","0.07","3.19","7","77","3.88","Nodira Usmanova","yes","Resigned"
"EMP00868"," hr ","Manager","Intern","Tashkent","15/06/2019","2021-07-26","$119,261.92","0.07","2.12","14","73","2.28","Timur Akramov","NO","Active"
"EMP00869","Sales","L2","Full-time","Samarkand","06/12/2021","2024-10-02","120,691.60","0.17","3.56","30","77","4.84","Rustam Mamatov","no","Resigned"
"EMP00870","Operations","L4","Full-time",,"06/09/2022","2025-04-17","83,534.98","0.03","3.66","4","10","3.67","Aziz Khan","yes","On Leave"
"EMP00871","HR","L4","Full-time","Andijan","12/04/2025","2027-09-20","103,014.20","0.13","3.88","28","15","3.9","Sara Lee","No","Resigned"
"EMP00872","Sales","L4","Full-time","Andijan","06/03/2025","2026-02-05","116,741.03","0.13","2.5","44","50","3.8","Sara Lee","yes","Active"
"EMP00873","Operations","L4","Part-time","Bukhara","03/02/2021","2021-12-24","33,505.71","0.13","2.2","37","61","1.4","Nodira Usmanova","Yes","active"
"EMP00874","Operations","L1","Intern","Andijan","23/04/2020","2022-12-28","125,347.92","0.19","2.64","27","10","1.18","Timur Akramov","No","Resigned"
"EMP00875","Finance","L1","Full-time","Fergana","29/11/2019","2022-07-06","112,963.03","0.09","4.01","25","51","3.07","Farida Karim","No","Resigned"
"EMP00876","Operations","L4","Intern","Andijan","26/06/2016","2017-01-27","88,192.23","0.09","4.56","7","49","1.82","Nodira Usmanova","Yes","On Leave"
"EMP00877","sales ","L3","Full-time","Bukhara","16/12/2017","2020-12-15","72,210.00","0.07","2.27","16","63","2.31","Aziz Khan","Yes","active"
"EMP00878","Human Resources","L4","Full-time","Nukus","08/04/2020","2021-07-14","107,099.06","0.14","4.3","3","41","2.13","Rustam Mamatov","No","active"
"EMP00879","sales ","L3","Contract","Tashkent","06/11/2023","2026-09-16","61,919.51","0.1","4.67","38","52","3.75","Timur Akramov","no","On Leave"
"EMP00880","Human Resources","Manager","Part-time","Nukus","10/10/2020","2023-06-08","64,791.51","0.09","3.91","19","53","1.88","Farida Karim","Yes","Resigned"
"EMP00881","IT","L4","Intern","Tashkent","10/09/2022","2024-09-29","31,060.71","0.2","4.45","33","24","4.09","Nodira Usmanova","no","Resigned"
"EMP00882","Sales","L4","Contract","Andijan","24/10/2019","2020-09-20","$59,470.45","0.09","3.85","5","23","2.57",,"NO","On Leave"
"EMP00883","Sales","L1","Full-time","Nukus","18/11/2020","2022-12-09","78,852.72","0.15","4.74","36","37","4.15","Timur Akramov","NO","active"
"EMP00884","Operations","L1","Contract","Andijan","14/03/2021","2023-12-05","140,124.72","0.11","3.6","6","59","1.4","Timur Akramov","no","Active"
"EMP00885","sales ","L2","Contract","Bukhara","14/01/2021","2022-09-02","62,547.70","0.15","3.25","36","60","2.51","Timur Akramov","No","Active"
"EMP00886","sales ","L4","Part-time","Bukhara","14/11/2024","2026-10-02","125,421.85","0.18","4.04","8","45","1.03","Rustam Mamatov","yes","active"
"EMP00887","Operations","L2","Full-time","Nukus","14/03/2025","2026-05-27","60,856.31","0.07","3.39","30","16","1.22","Farida Karim","yes","active"
"EMP00888","Human Resources","L2","Full-time","Samarkand","19/03/2017","2019-06-05","63,987.98","0.04","4.8","33","5","3.04","Farida Karim","yes","On Leave"
"EMP00889","Sales","Manager","Part-time","Tashkent","01/11/2022","2024-08-22","134,195.32","0.13","2.03","1","36","1.55","Timur Akramov","no","active"
"EMP00890","Human Resources","L1","Intern","Fergana","04/01/2020","2023-03-20","144,792.73","0.09","4.07","6","55","1.23","Timur Akramov","yes","Active"
"EMP00891","Marketing","Senior Analyst","Contract","Samarkand","26/01/2021","2024-01-30",,"0.09","2.37","36","1","4.85","Sara Lee","no","On Leave"
"EMP00892","IT","L2","Full-time","Nukus","17/12/2016","2020-02-24","106,314.19","0.04","4.64","31","1","1.11","Sara Lee","yes","Active"
"EMP00893","Marketing","L3","Contract","Fergana","12/01/2020","2022-09-05","113,376.64","0.1","3.88","29","19","3.02","Rustam Mamatov",,"Active"
"EMP00894","Customer Success","L1","Contract","Bukhara","02/03/2025","2026-11-09","32,915.66","0.15","3.95","3","80","3.8","Farida Karim","Yes","Resigned"
"EMP00895","Customer Success","L3","Part-time","Samarkand","27/07/2022","2023-01-27","98,093.87","0.09","4.74","8","31","2.82","Aziz Khan","yes","Active"
"EMP00896","Marketing","Manager","Contract","Andijan","29/06/2021","2023-12-30","$99,673.32","0.05","4.56","18","1","1.01","Aziz Khan","NO","On Leave"
"EMP00897","Operations","Senior Analyst","Full-time","Andijan","18/11/2023","2024-11-04","73,838.63","0.17",,"36","58","4.91","Aziz Khan","NO","On Leave"
"EMP00898","IT","L3","Part-time","Tashkent","27/06/2018","2020-02-07","130,080.09","0.14","3.29","14","58","4.11","Nodira Usmanova","no","active"
"EMP00899"," hr ","L3","Full-time","Tashkent","21/04/2018","2019-05-22","113,983.47","0.06","2.01","37","53","4.52","Sara Lee","Yes","Resigned"
"EMP00900","sales ","L1","Contract","Tashkent","21/09/2021","2024-08-11","84,384.00","0.09","2.76","10","59","2.88",,"no","Active"
"EMP00901","Customer Success","L4","Contract","Samarkand","27/04/2020","2021-05-26","58,880.53","0.14","3.26","19","15","1.45","Nodira Usmanova","NO","Resigned"
"EMP00902","Finance","Manager","Intern","Samarkand","18/08/2019","2022-04-25","105,528.04","0.1","3.34","33","6","4.02","Timur Akramov","Yes","On Leave"
"EMP00903","Marketing","L3","Part-time","Nukus","28/12/2022","2023-11-08"," 135,396.80 ","0.08","3.58","21","27","1.57","Aziz Khan","NO","Resigned"
"EMP00904","Human Resources","Senior Analyst","Intern","Andijan","01/09/2020","2022-02-03","111,173.33","0.1","4.14","15","12","3.79","Nodira Usmanova","Yes","active"
"EMP00905","Marketing","Manager","Full-time","Samarkand","16/01/2023","2025-10-29","92,995.93","0.01","3.27","17","61","2.53","Aziz Khan","yes","active"
"EMP00906","Finance","L2","Contract","Tashkent","05/09/2022","2023-12-08","117,287.10","0.01","3.03","30","74","3.54","Sara Lee","no","Active"
"EMP00907","Sales","Manager","Contract","Nukus","04/01/2023","2025-10-16","52,892.23","0.05","2.32","41","21","2.19","Sara Lee","Yes","Active"
"EMP00908","Human Resources","L4","Intern","Andijan","10/04/2021","2023-10-17","91,212.66","0.06","4.93","32","55","4.15","Sara Lee","Yes","Resigned"
"EMP00909","sales ","L4","Intern","Samarkand","27/11/2019","2020-07-29","99,716.13","0.01","2.8","38","8","1.18","Farida Karim","no","Resigned"
"EMP00910","HR","L1","Full-time","Tashkent","10/03/2020","2022-12-15","$149,542.49","0.16","4.46","15","63","3.02","Sara Lee","No","Active"
"EMP00911","Human Resources","L3","Full-time","Fergana","29/10/2022","2024-06-28","37,569.34","0.01","3.22","6","31","3.75","Sara Lee","no","On Leave"
"EMP00912","Sales","L2","Intern","Fergana","20/09/2023","2025-02-27","115,520.39","0.19","2.17","26","24","2.01","Nodira Usmanova","yes","Resigned"
"EMP00913","HR","L1","Contract","Andijan","24/01/2020","2023-03-19","110,465.15","0.06","2.36","34","59","4.11","Farida Karim","Yes","On Leave"
"EMP00914","HR","L4","Part-time","Fergana","06/09/2020","2023-08-04","63,047.27","0.04","2.32","7","76","2.98","Aziz Khan","NO","Active"
"EMP00915","IT","Manager","Part-time","Tashkent","13/11/2024","2027-12-27","46,088.90","0","3.27","38","69","1.24","Farida Karim","No","On Leave"
"EMP00916","Human Resources","L1","Part-time","Andijan","11/11/2016","2017-12-01","125,268.35","0.09","3.17","18","52","4","Farida Karim","Yes","Active"
"EMP00917","Customer Success","Manager","Intern","Nukus","14/10/2017","2020-11-30","89,164.83","0.01","3.29","12","39","4.39","Rustam Mamatov","no","On Leave"
"EMP00918","IT","L1","Contract","Fergana","09/08/2019","2020-08-18",,"0.13","4.13","33","79","2.87",,"Yes","Active"
"EMP00919","HR","L4","Intern","Nukus","29/05/2022","2024-02-17","142,972.92","0.13","3.45","32","37","1.69","Timur Akramov","Yes","On Leave"
"EMP00920","Operations","L1","Part-time","Fergana","24/06/2021","2022-04-04","29,766.29","0.2","2.02","19","40","2.1","Nodira Usmanova","No","Resigned"
"EMP00921","Human Resources","L4","Full-time","Andijan","07/02/2019","2022-01-08","133,174.71","0.12","4.44","33","67","3.16","Timur Akramov","yes","On Leave"
"EMP00922","sales ","L1","Intern","Bukhara","13/04/2021","2022-09-10","99,529.47","0","2.48","27","69","2.84","Rustam Mamatov","yes","Active"
"EMP00923","Operations","L3","Contract","Samarkand","23/12/2021","2024-08-13","82,044.90","0.2","3.51","24","55","3.01","Sara Lee","Yes","Active"
"EMP00924","Human Resources","Senior Analyst","Full-time","Fergana","12/07/2024","2026-02-04","$41,413.07","0.13","2.17","42","71","4.45","Nodira Usmanova","NO","On Leave"
"EMP00925","IT","L1","Full-time","Tashkent","09/07/2021","2024-09-20","119,991.48","0.15","3.46","0","20","2.36","Aziz Khan","NO","active"
"EMP00926","Customer Success","Manager","Part-time","Bukhara","23/07/2019","2020-10-02","147,012.60","0.11","4.98","45","77","1.47","Timur Akramov","NO","On Leave"
"EMP00927","Marketing","Senior Analyst","Contract","Fergana","28/10/2022","2025-01-04","52,964.17","0.11","4.86","5","66","3.49","Farida Karim","No","On Leave"
"EMP00928","IT","L4","Contract",,"09/09/2023","2025-11-15","32,551.48","0.14","2.32","10","19","2.76","Nodira Usmanova","NO","Active"
"EMP00929","Customer Success","L2","Contract","Tashkent","06/10/2024","2027-04-01","28,851.60","0.06","4.06","34","51","3.87","Aziz Khan","yes","Resigned"
"EMP00930"," hr ","L1","Part-time","Tashkent","25/12/2023","2026-07-03","44,328.16","0.16","2.65","40","68","4.53","Aziz Khan","no","On Leave"
