"order_id","order_date","ship_date","region","city","category","subcategory","customer_segment","order_status","payment_method","units_sold","sales_amount","discount_pct","profit","sales_rep","promo_code"
"ORD00900","2024-04-30","2024-05-07","North","Andijan","Furniture","Chairs","Home Office","Shipped","Online Wallet","12","1,331.71",,"286.31","Dilshod Aliyev","WEEKEND5"
"ORD00901","2024-01-02","2024-01-04","South","Fergana","Office Supplies","Snacks","Consumer","Delivered","Online Wallet","7","$2,972.59","0.13","572.27","Bekzod Umarov",
"ORD00902","2023-11-04","2023-11-11","South","Andijan","Office Supplies","Tables","Consumer","Returned","Cash","16","3204.86","0.17","863.47","Malika Rakhimova",
"ORD00903","2024-08-16","2024-08-18","West","Bukhara","Office Supplies","Snacks","Corporate","Delivered","Card","23","8,830.37","0.09","1581","Bekzod Umarov",
"ORD00904","2024-02-01","2024-02-04","Central","Andijan","Groceries","Paper","Consumer","Processing","Online Wallet","18","3,215.28","0.21","928.2","Malika Rakhimova","LOYAL20"
"ORD00905","2024-08-20","2024-08-27","South","Tashkent","Office Supplies","Snacks","Small Business","Shipped","Card","14","4,997.76","0.17","461.31","Nilufar Ismailova","LOYAL20"
"ORD00906","2024-07-20","2024-07-23","North","Tashkent","Furniture","Tables","Small Business","Processing","Card","19","4,723.97","0.06","1154.88","Dilshod Aliyev","WEEKEND5"
"ORD00907","2024-08-17","2024-08-24","West","Samarkand","Electronics","Storage","Corporate","Shipped","Cash","6","220.07","0.18","42.88","Anvar Karimov","SPRING10"
"ORD00908","2024-03-23","2024-03-29","Central","Bukhara","Clothing","Tables","Home Office","Returned","Card","13","2,114.66","0.16","575.78","Anvar Karimov","FLASH15"
"ORD00909","2023-11-28","2023-11-29","North","Tashkent","Furniture","Laptops","Consumer","Delivered","Transfer","15","1,541.11","0.16","442.68","Aziza Sobirova",
"ORD00910","2023-12-22","2023-12-29","North","Fergana","Clothing","Paper","Small Business","Processing","Card","25","3,565.48","0.02","434.17","Dilshod Aliyev","SPRING10"
"ORD00911","2024-08-02","2024-08-06","West","Tashkent","Office Supplies","Chairs","Corporate","Processing","Cash","2","331.55","0.12","41.54","Aziza Sobirova",
"ORD00912","2024-10-17","2024-10-20","West","Nukus","Electronics","Jackets","Corporate","Shipped","Online Wallet","18","352.27","0.06","95.54","Nilufar Ismailova",
"ORD00913","2023-12-11","2023-12-19","Central","Samarkand","Electronics","Tables","Home Office","Returned","Transfer","17","2,151.62","0.03","497.13","Anvar Karimov","FLASH15"
"ORD00914","2024-02-02","2024-02-09","West","Samarkand","Electronics","Chairs","Small Business","Shipped","Card","8","1,125.50","0.13","200.96","Bekzod Umarov","WEEKEND5"
"ORD00915","2025-01-22","2025-01-30","North","Tashkent","Office Supplies","Laptops","Small Business","Delivered","Transfer","4",,"0.17","175.67","Malika Rakhimova",
"ORD00916","2023-03-15","2023-03-17","Central","Andijan","Furniture","Snacks","Home Office","Processing","Transfer","20","3,740.27","0.02","658.39","Anvar Karimov","SPRING10"
"ORD00917","2023-06-01","2023-06-09","West","Tashkent","Office Supplies","Paper","Corporate","Returned","Online Wallet","13","5,198.96","0.2","1331.05","Dilshod Aliyev",
"ORD00918","2023-11-02","2023-11-04","West","Namangan","Groceries","Tables","Small Business","Shipped","Online Wallet","24","$7,387.40","0.02","1793.14","Malika Rakhimova","SPRING10"
"ORD00919","2024-06-27","2024-07-01","East","Namangan","Office Supplies","Tables","Corporate","Delivered","Cash","24","2,934.29","0.16","827.09","Anvar Karimov",
"ORD00920","2024-04-10","2024-04-11","Central","Nukus","Electronics","Snacks","Corporate","Shipped","Online Wallet","1","398.90","0","72.03",,"FLASH15"
"ORD00921","2023-09-21","2023-09-28","Central","Namangan","Clothing","Tables","Small Business","Processing","Cash","22","3,875.01","0.14","354.28","Nilufar Ismailova",
"ORD00922","2024-03-24","2024-03-27","East","Tashkent","Electronics","Jackets","Small Business","Shipped","Online Wallet","15","1,143.79","0.04","314.25","Nilufar Ismailova","SPRING10"
"ORD00923","2024-05-22","2024-05-29","South","Nukus","Office Supplies","Jackets","Home Office","Processing","Card","12","3,890.48","0.1","820.88","Anvar Karimov","WEEKEND5"
"ORD00924","2024-12-24","2024-12-28","West","Namangan","Electronics","Storage","Small Business","Returned","Transfer","3","517.30","0.21","60.22","Bekzod Umarov","FLASH15"
"ORD00925","2024-04-13","2024-04-21","North","Fergana","Office Supplies","Phones","Corporate","Shipped","Card","19","6,590.92","0.02","611.83","Aziza Sobirova",
"ORD00926","2023-10-30","2023-11-02","South","Andijan","Clothing","Storage","Small Business","Delivered","Cash","25","10,726.71","0.17","1988.67","Bekzod Umarov",
"ORD00927","2024-08-02","2024-08-07","West","Andijan","Clothing","Phones","Small Business","Processing","Transfer","6","1,928.76","0.23","456.98","Dilshod Aliyev",
"ORD00928","2024-10-14","2024-10-19","Central","Fergana","Electronics","Chairs","Consumer","Shipped","Online Wallet","1"," 274.86 ","0.13","60.01","Bekzod Umarov","SPRING10"
"ORD00929","2025-01-13","2025-01-19","North","Bukhara","Groceries","Laptops","Home Office","Processing","Card","1","484.37","0.07","108.05","Nilufar Ismailova",
"ORD00930","2024-11-08","2024-11-14","North","Fergana","Furniture","Laptops","Small Business","Returned","Card","4","826.71","0.04","129.22","Aziza Sobirova","FLASH15"
"ORD00931","2023-08-05","2023-08-13","West","Namangan","Electronics","Storage","Home Office","Shipped","Cash","22","9,173.22","0.05","947.19","Nilufar Ismailova",
"ORD00932","2024-12-20","2024-12-27","South","Bukhara","Office Supplies","Laptops","Small Business","Returned","Online Wallet","22","2,756.75","0.09","534.17","Anvar Karimov","LOYAL20"
"ORD00933","2024-08-29","2024-08-30","Central","Samarkand","Groceries","Laptops","Consumer","Delivered","Card","19","153.82","0.12","34.15","Dilshod Aliyev","LOYAL20"
"ORD00934","2023-01-29","2023-02-04","North","Fergana","Electronics","Chairs","Small Business","Processing","Cash","24","3,096.79","0.24","916.36","Anvar Karimov","WEEKEND5"
"ORD00935","2023-05-27","2023-06-03","East","Bukhara","Furniture","Paper","Consumer","Processing","Card","14","$4,959.09","0.04","1108.78","Dilshod Aliyev","SPRING10"
"ORD00936","2023-12-03","2023-12-06","Central","Andijan","Electronics",,"Small Business","Delivered","Transfer","23","689.68","0.19","75.47","Nilufar Ismailova",
"ORD00937","2023-01-16","2023-01-21","East","Bukhara","Furniture","Laptops","Corporate","Shipped","Transfer","4","669.25","0.14","115.13","Anvar Karimov",
"ORD00938","2023-09-02","2023-09-09","West","Samarkand","Furniture","Chairs","Consumer","Shipped","Cash","9","185.97","0.19","42.45","Malika Rakhimova","LOYAL20"
"ORD00939","2023-12-31","2024-01-08","East","Fergana","Clothing","Tables","Small Business","Returned","Transfer","13","5,499.73","0.06","1056.39","Malika Rakhimova","WEEKEND5"
"ORD00940","2024-08-18","2024-08-21","Central","Andijan","Electronics","Laptops","Corporate","Shipped","Online Wallet","11","1,371.52","0.03","389.79","Malika Rakhimova","LOYAL20"
"ORD00941","2023-02-27","2023-03-01","Central","Fergana","Clothing","Snacks","Small Business","Returned","Cash","2","822.31","0.09","152.11","Malika Rakhimova",
"ORD00942","2024-07-04","2024-07-05","Central","Tashkent","Electronics","Snacks","Home Office","Shipped","Cash","1","23.59","0.11","6.27","Anvar Karimov",
"ORD00943","2023-07-15","2023-07-21","Central","Fergana","Clothing","Laptops","Small Business","Processing","Transfer","17","4423.52","0.16","995.97",,"LOYAL20"
"ORD00944","2025-01-09","2025-01-13","South","Fergana","Groceries","Jackets","Consumer","Delivered","Online Wallet","6","674.19","0.03","85.63","Dilshod Aliyev","FLASH15"
"ORD00945","2023-01-21","2023-01-25","South","Fergana","Groceries","Chairs","Small Business","Shipped","Card","19","8,413.02",,"833.39","Malika Rakhimova",
"ORD00946","2023-06-16","2023-06-19","South","Samarkand","Clothing","Tables","Consumer","Returned","Online Wallet","8","2,755.72","0.14","343.29","Anvar Karimov","LOYAL20"
"ORD00947","2024-04-22","2024-04-30","Central","Fergana","Groceries","Paper","Home Office","Processing","Transfer","11","798.87","0.19","141.12","Nilufar Ismailova","LOYAL20"
"ORD00948","2024-12-13","2024-12-14","West","Samarkand","Groceries","Jackets","Small Business","Delivered","Online Wallet","14","1,456.68","0.07","390.99","Anvar Karimov","SPRING10"
"ORD00949","2023-05-31","2023-06-04","Central","Nukus","Office Supplies","Phones","Corporate","Processing","Transfer","20","1,704.53","0.16","452.13","Dilshod Aliyev",
"ORD00950","2024-05-08","2024-05-14","South","Namangan","Groceries","Tables","Small Business","Processing","Transfer","6","1,329.10","0.21","379.84","Aziza Sobirova",
"ORD00951","2023-06-12","2023-06-13","Central","Bukhara","Furniture","Jackets","Consumer","Delivered","Card","15","4,104.09","0.02","491.57","Anvar Karimov",
"ORD00952","2023-08-28","2023-08-29","North","Bukhara","Furniture","Chairs","Small Business","Processing","Online Wallet","18","$6,162.02","0.23","668.31","Aziza Sobirova","FLASH15"
"ORD00953","2023-03-20","2023-03-23","Central","Tashkent","Office Supplies","Laptops","Small Business","Shipped","Online Wallet","9","1,877.43","0.22","257.21","Anvar Karimov","FLASH15"
"ORD00954","2024-10-24","2024-10-26","North","Fergana","Groceries","Laptops","Consumer","Processing","Cash","16","6,193.00","0.08","1563.5","Malika Rakhimova","WEEKEND5"
"ORD00955","2024-01-09","2024-01-16","West","Namangan","Electronics","Tables","Corporate","Returned","Cash","21","6,095.44","0.1","1478.69","Anvar Karimov","SPRING10"
"ORD00956","2024-10-22","2024-10-24","North","Samarkand","Furniture","Storage","Consumer","Shipped","Transfer","8","1,990.57","0.09","424.03","Aziza Sobirova","FLASH15"
"ORD00957","2024-03-04","2024-03-10","East","Samarkand","Groceries","Phones","Consumer","Processing","Cash","21"," 1,984.16 ","0.08","589.45","Anvar Karimov",
"ORD00958","2024-10-21","2024-10-27","East","Fergana","Clothing","Jackets","Corporate","Processing","Transfer","18","6,069.78","0","580.21","Aziza Sobirova","LOYAL20"
"ORD00959","2023-07-17","2023-07-18","North","Tashkent","Groceries","Phones","Corporate","Returned","Transfer","24","6,078.02","0.05","1384.73","Dilshod Aliyev","WEEKEND5"
"ORD00960","2025-01-17","2025-01-23","West","Tashkent","Groceries","Tables","Consumer","Returned","Online Wallet","4","506.03","0.03","80.64","Aziza Sobirova",
"ORD00961","2023-10-06","2023-10-13","West","Nukus","Clothing","Paper","Home Office","Processing","Online Wallet","16","1,890.44","0.21","566.72","Aziza Sobirova",
"ORD00962","2023-06-12","2023-06-18","East","Bukhara","Office Supplies","Storage","Corporate","Delivered","Cash","9","2,715.05","0.17","647.51","Nilufar Ismailova",
"ORD00963","2024-08-23","2024-08-26","South","Andijan","Groceries","Paper","Consumer","Processing","Card","15","5,402.38","0.19","1051.56","Nilufar Ismailova","LOYAL20"
"ORD00964","2024-09-05","2024-09-12","East","Samarkand","Clothing","Chairs","Small Business","Shipped","Card","12","181.35","0.11","32.31","Malika Rakhimova","LOYAL20"
"ORD00965","2024-12-10","2024-12-14","North","Tashkent","Groceries","Phones","Small Business","Shipped","Transfer","2","759.81","0.14","134.48","Dilshod Aliyev","LOYAL20"
"ORD00966","2025-02-15","2025-02-18","West","Samarkand","Office Supplies","Jackets","Consumer","Delivered","Transfer","12","474.01","0.05","108.03",,
"ORD00967","2023-02-08","2023-02-09","West","Bukhara","Furniture","Storage","Small Business","Processing","Transfer","4","539.08","0.09","135.13","Nilufar Ismailova","LOYAL20"
"ORD00968","2023-05-29","2023-06-05","North","Tashkent","Electronics","Tables","Corporate","Delivered","Transfer","20","4,431.18","0.05","921.8","Malika Rakhimova","LOYAL20"
"ORD00969","2023-10-15","2023-10-18","North","Andijan","Electronics","Tables","Corporate","Returned","Card","13","$5,859.38","0.02","1600.33","Anvar Karimov","LOYAL20"
"ORD00970","2025-02-17","2025-02-25","South","Samarkand","Office Supplies","Paper","Consumer","Delivered","Card","9","79.30","0.1","11.78","Aziza Sobirova","SPRING10"
"ORD00971","2024-04-14","2024-04-15","South","Fergana","Clothing","Jackets","Consumer","Shipped","Transfer","5","48.34","0.16","8.36","Bekzod Umarov",
"ORD00972","2024-07-31","2024-08-08","Central","Namangan","Clothing","Phones","Consumer","Delivered","Card","25","7,302.75","0.17","1129.8","Aziza Sobirova","SPRING10"
"ORD00973","2024-11-04","2024-11-05","West","Tashkent","Office Supplies","Phones","Small Business","Delivered","Transfer","22","10,842.74","0.02","1406.69","Dilshod Aliyev","LOYAL20"
"ORD00974","2024-12-06","2024-12-11","North","Bukhara","Clothing","Laptops","Small Business","Shipped","Cash","13","3,022.73","0.15","296.21","Nilufar Ismailova",
"ORD00975","2023-09-21","2023-09-23","East","Fergana","Groceries","Tables","Consumer","Returned","Transfer","8","2,794.95","0.18","830.07","Aziza Sobirova",
"ORD00976","2023-07-06","2023-07-09","East","Andijan","Clothing","Storage","Small Business","Processing","Online Wallet","5",,"0.04","224.88","Malika Rakhimova","WEEKEND5"
"ORD00977","2024-08-18","2024-08-21","Central","Fergana","Groceries","Paper","Corporate","Returned","Online Wallet","3","1,146.35","0.17","249.5","Bekzod Umarov",
"ORD00978","2023-06-09","2023-06-13","South","Nukus","Groceries","Phones","Home Office","Processing","Cash","19","179.19","0.13","32.91","Nilufar Ismailova",
"ORD00979","2023-08-10","2023-08-16","West","Namangan","Clothing","Paper","Corporate","Processing","Cash","15","2,259.76","0.23","548.39","Anvar Karimov",
"ORD00980","2024-05-20","2024-05-27","Central","Nukus","Groceries","Laptops","Corporate","Shipped","Cash","19","3,423.35","0.19","539.07","Bekzod Umarov",
"ORD00981","2023-01-14","2023-01-18","South","Andijan","Clothing","Laptops","Corporate","Returned","Online Wallet","22","9,450.18","0.02","2188.9","Bekzod Umarov","SPRING10"
"ORD00982","2024-11-30","2024-12-07","Central","Nukus","Electronics","Jackets","Corporate","Processing","Online Wallet","19","8,294.62","0.12","2420.7","Aziza Sobirova","LOYAL20"
"ORD00983","2023-08-22","2023-08-26","West","Namangan","Electronics","Chairs","Corporate","Shipped","Online Wallet","24","411.36","0.07","117.19","Aziza Sobirova","WEEKEND5"
"ORD00984","2024-03-20","2024-03-22","West","Bukhara","Furniture","Storage","Consumer","Processing","Online Wallet","6","1378.85","0.24","290.86","Malika Rakhimova","FLASH15"
"ORD00985","2025-02-17","2025-02-20","Central","Fergana","Office Supplies","Chairs","Consumer","Delivered","Transfer","24","4,537.22","0.13","383.22","Bekzod Umarov","SPRING10"
"ORD00986","2024-05-26","2024-05-27","East","Bukhara","Office Supplies","Storage","Home Office","Delivered","Transfer","8","$2,540.77","0.24","257.34","Anvar Karimov","SPRING10"
"ORD00987","2023-10-19","2023-10-27","South","Andijan","Electronics","Paper","Home Office","Shipped","Transfer","9","1,305.76","0.04","116.2","Dilshod Aliyev","FLASH15"
"ORD00988","2023-10-14","2023-10-22","South","Nukus","Furniture",,"Corporate","Delivered","Cash","16","1,717.09","0.08","167.38","Aziza Sobirova",
"ORD00989","2025-02-27","2025-03-01","Central","Andijan","Groceries","Phones","Corporate","Processing","Card","18","2,554.27","0.2","324.41",,"WEEKEND5"
"ORD00990","2024-05-16","2024-05-22","East","Bukhara","Groceries","Phones","Consumer","Returned","Card","24","8,628.24",,"1866.72","Aziza Sobirova","FLASH15"
"ORD00991","2023-01-22","2023-01-23","West","Bukhara","Office Supplies","Jackets","Corporate","Processing","Online Wallet","23","2,600.60","0.07","477.17","Malika Rakhimova","SPRING10"
"ORD00992","2023-12-30","2023-12-31","North","Namangan","Clothing","Paper","Home Office","Returned","Card","13","345.43","0.01","83.7","Malika Rakhimova","FLASH15"
"ORD00993","2023-07-10","2023-07-18","West","Nukus","Furniture","Laptops","Small Business","Shipped","Cash","21","10,391.85","0","1441.05","Malika Rakhimova","SPRING10"
"ORD00994","2023-02-21","2023-02-25","East","Nukus","Office Supplies","Storage","Small Business","Shipped","Online Wallet","7","2,044.24","0.15","187.27","Nilufar Ismailova","FLASH15"
"ORD00995","2024-06-11","2024-06-18","West","Tashkent","Electronics","Laptops","Small Business","Delivered","Cash","4","1,742.85","0.08","363.57","Malika Rakhimova","SPRING10"
"ORD00996","2023-11-20","2023-11-26","East","Bukhara","Groceries","Tables","Home Office","Returned","Cash","10","4,630.68","0.05","554.82","Nilufar Ismailova","SPRING10"
"ORD00997","2024-11-05","2024-11-12","North","Andijan","Clothing","Snacks","Corporate","Shipped","Card","1","263.40","0.03","28.55","Nilufar Ismailova",
"ORD00998","2025-02-01","2025-02-03","North","Tashkent","Groceries","Jackets","Consumer","Shipped","Cash","19","3,603.04","0.13","480.5","Malika Rakhimova",
"ORD00999","2024-06-29","2024-07-03","North","Fergana","Electronics","Phones","Consumer","Shipped","Transfer","2","91.37","0.24","27.27","Dilshod Aliyev",
"ORD01000","2024-10-19","2024-10-23","North","Nukus","Office Supplies","Laptops","Small Business","Returned","Cash","13","4,818.27","0.17","949.2","Nilufar Ismailova","SPRING10"
"ORD01001","2024-08-01","2024-08-07","South","Nukus","Clothing","Laptops","Small Business","Shipped","Transfer","6","756.48","0.2","207.49","Dilshod Aliyev","WEEKEND5"
"ORD01002","2025-02-21","2025-02-26","Central","Namangan","Office Supplies","Phones","Home Office","Processing","Transfer","15","5,666.12","0.17","1298.88","Malika Rakhimova","SPRING10"
